scenario,seed,country,strategy,survived,survival_turns,death_cause,final_population,peak_population,final_territory,peak_territory,territory_share,dominant,attacks_made,attacks_suffered,battles_won,cells_conquered,cells_lost,cells_explored,casualties,contacts,pacts_formed,pacts_broken,pacts_lapsed,trade_turns,non_aggression_turns,alliance_turns,unions_absorbed
spacious,33,retaliation-1,retaliation,1,300,,346407,350299,294,294,0.4349,1,21,2,5,5,1,199,7998,4,10,2,2,483,215,6,1
spacious,33,random-1,random,1,300,,166281,166281,177,177,0.2618,0,203,21,85,85,5,96,49607,3,4,2,2,64,14,0,0
spacious,34,peace-1,peace,1,300,,147568,153091,135,152,0.1997,0,0,75,0,0,27,161,17604,2,3,0,1,187,128,0,0
spacious,34,switzerland-1,switzerland,1,300,,161653,162931,138,139,0.2041,0,0,32,0,0,11,148,9499,3,4,0,1,374,128,0,0
spacious,34,hegemony-1,hegemony,1,300,,74751,75476,84,85,0.1243,0,241,237,112,112,88,59,67442,3,1,0,0,205,0,0,0
spacious,34,retaliation-1,retaliation,1,300,,12434,32977,23,56,0.034,0,242,258,86,86,121,57,81004,2,1,0,1,20,0,0,0
spacious,34,random-1,random,1,300,,208421,208421,223,223,0.3299,1,126,7,49,49,0,173,34155,4,3,0,3,62,0,0,0
spacious,35,peace-1,peace,1,300,,157353,163095,133,142,0.1967,0,0,80,0,0,35,167,20693,3,4,0,1,352,163,0,0
spacious,35,switzerland-1,switzerland,1,300,,196675,198784,156,163,0.2308,0,0,123,0,0,49,204,34119,4,6,0,1,572,366,0,0
spacious,35,hegemony-1,hegemony,1,300,,56961,56961,61,63,0.0902,0,230,227,96,96,106,70,86123,3,2,0,0,292,0,0,0
spacious,35,retaliation-1,retaliation,1,300,,75286,77484,81,85,0.1198,0,227,230,106,106,96,70,84749,2,2,0,0,232,203,0,0
spacious,35,random-1,random,1,300,,170301,170301,182,182,0.2692,1,203,0,84,84,0,97,53827,2,2,0,2,16,0,0,0
spacious,36,peace-1,peace,0,129,union,0,15753,0,81,0.0,0,0,89,0,0,40,120,1871,2,3,0,0,48,19,3,0
spacious,36,switzerland-1,switzerland,1,300,,168887,175736,158,180,0.2337,0,0,176,0,0,74,231,47297,3,4,0,2,222,134,0,0
spacious,36,hegemony-1,hegemony,1,300,,144404,144404,157,157,0.2322,0,252,0,108,108,0,48,43771,2,1,0,1,54,0,0,0
spacious,36,retaliation-1,retaliation,1,300,,251633,251633,244,244,0.3609,1,200,131,108,108,41,95,68954,3,6,0,1,232,153,3,1
spacious,36,random-1,random,1,300,,84567,98724,96,117,0.142,0,144,200,47,47,108,156,87825,2,2,0,2,24,0,0,0
spacious,37,peace-1,peace,0,109,union,0,10488,0,78,0.0,0,0,52,0,0,22,100,988,2,3,0,0,46,17,4,0
spacious,37,switzerland-1,switzerland,1,300,,209425,209425,179,179,0.2648,0,0,11,0,0,5,183,1701,3,4,0,1,449,239,0,0
spacious,37,hegemony-1,hegemony,1,300,,161489,161489,161,161,0.2382,0,235,86,119,119,24,65,52719,4,4,0,2,219,0,0,0
spacious,37,retaliation-1,retaliation,1,300,,285686,285686,269,269,0.3979,1,146,46,84,84,13,118,40032,4,8,0,2,359,256,4,1
spacious,37,random-1,random,1,300,,9249,67889,18,117,0.0266,0,143,329,42,42,181,156,117832,3,3,0,3,53,0,0,0
spacious,38,peace-1,peace,1,300,,172645,173943,145,151,0.2145,0,0,29,0,0,10,154,9164,3,4,0,1,380,224,0,0
spacious,38,switzerland-1,switzerland,1,300,,183576,185753,147,156,0.2175,0,0,159,0,0,61,207,39734,4,6,0,1,579,374,0,0
spacious,38,hegemony-1,hegemony,1,300,,73941,73941,77,77,0.1139,0,218,223,80,80,86,82,83160,3,2,0,0,239,0,0,0
spacious,38,retaliation-1,retaliation,1,300,,76640,83105,81,89,0.1198,0,223,218,86,86,80,74,84104,2,2,0,0,179,150,0,0
spacious,38,random-1,random,1,300,,172157,172157,184,184,0.2722,1,188,0,71,71,0,112,52426,2,2,0,2,35,0,0,0
spacious,39,peace-1,peace,0,137,union,0,18659,0,58,0.0,0,0,95,0,0,38,90,3942,4,6,0,1,165,96,0,0
spacious,39,switzerland-1,switzerland,1,300,,130739,130739,109,109,0.1612,0,0,7,0,0,1,109,76,4,6,0,1,548,265,0,0
spacious,39,hegemony-1,hegemony,1,300,,103763,103989,107,109,0.1583,0,231,137,95,95,58,69,84443,2,1,0,0,216,0,0,0
spacious,39,retaliation-1,retaliation,1,300,,92121,108642,98,130,0.145,0,226,294,99,99,121,66,116789,3,6,0,1,277,201,0,1
spacious,39,random-1,random,1,300,,144491,145057,160,161,0.2367,1,165,89,65,65,41,135,38732,3,3,0,3,28,0,0,0
spacious,40,peace-1,peace,1,300,,72154,112864,69,123,0.1021,0,0,256,0,0,116,184,68152,4,7,1,2,335,177,0,0
spacious,40,switzerland-1,switzerland,1,300,,223405,223963,191,192,0.2825,1,0,64,0,0,21,211,16498,4,6,0,1,449,243,0,0
spacious,40,hegemony-1,hegemony,1,300,,167519,167519,165,165,0.2441,0,242,133,135,135,29,58,47702,4,2,0,1,185,0,0,0
spacious,40,retaliation-1,retaliation,0,190,collapsed,0,9151,0,49,0.0,0,133,136,29,29,81,54,23881,3,4,0,0,172,106,0,0
spacious,40,random-1,random,1,300,,158813,158813,170,170,0.2515,0,214,0,83,83,0,86,51371,3,3,1,2,57,2,0,0
spacious,41,peace-1,peace,1,300,,155479,168138,147,151,0.2175,0,0,74,0,0,28,174,20671,3,3,0,1,295,206,0,0
spacious,41,switzerland-1,switzerland,1,300,,178111,178111,157,157,0.2322,0,0,167,0,0,59,215,36714,4,6,0,1,568,374,0,0
spacious,41,hegemony-1,hegemony,1,300,,136502,137211,137,138,0.2027,0,236,190,130,130,58,64,57631,4,2,0,1,189,0,0,0
spacious,41,retaliation-1,retaliation,0,246,collapsed,0,25294,0,53,0.0,0,187,186,55,55,108,54,55548,2,2,0,0,197,168,0,0
spacious,41,random-1,random,1,300,,149947,152575,162,164,0.2396,1,207,13,75,75,7,93,57324,3,1,0,1,7,0,0,0
spacious,42,peace-1,peace,1,300,,323114,328467,298,310,0.4408,1,0,127,0,0,50,193,31706,3,6,0,1,251,186,13,1
spacious,42,switzerland-1,switzerland,1,300,,204600,215367,186,186,0.2751,0,0,0,0,0,0,185,0,2,4,0,0,298,240,0,0
spacious,42,hegemony-1,hegemony,0,87,collapsed,0,430,0,24,0.0,0,62,61,13,13,35,25,1121,1,0,0,0,0,0,0,0
spacious,42,retaliation-1,retaliation,0,234,union,0,161328,0,154,0.0,0,122,75,63,63,16,106,18861,4,6,0,1,201,124,13,0
spacious,42,random-1,random,1,300,,173548,173548,186,186,0.2751,0,140,61,53,53,28,160,52880,2,2,0,2,26,0,0,0
spacious,43,peace-1,peace,1,300,,378107,378107,356,356,0.5266,1,0,17,0,0,5,206,3805,3,6,0,1,277,217,4,1
spacious,43,switzerland-1,switzerland,1,300,,132192,159994,122,156,0.1805,0,0,189,0,0,93,214,40863,3,5,0,1,345,285,0,0
spacious,43,hegemony-1,hegemony,0,161,collapsed,0,3954,0,41,0.0,0,118,117,26,26,66,43,10998,1,0,0,0,0,0,0,0
spacious,43,retaliation-1,retaliation,0,246,union,0,154773,0,153,0.0,0,117,118,66,66,26,113,7237,3,5,0,0,144,86,4,0
spacious,43,random-1,random,1,300,,181297,181297,193,193,0.2855,0,206,0,98,98,0,94,42110,2,2,0,2,4,0,0,0
spacious,44,peace-1,peace,1,300,,130048,132009,109,113,0.1612,0,0,53,0,0,10,118,11279,3,4,0,1,462,215,0,0
spacious,44,switzerland-1,switzerland,1,300,,249157,249157,192,192,0.284,1,0,0,0,0,0,191,0,3,5,0,0,557,374,0,0
spacious,44,hegemony-1,hegemony,1,300,,146925,147635,126,127,0.1864,0,230,134,98,98,43,70,69668,4,3,0,0,525,0,0,0
spacious,44,retaliation-1,retaliation,1,300,,208144,208144,175,175,0.2589,0,0,0,0,0,0,174,0,2,3,0,0,388,159,0,0
spacious,44,random-1,random,1,300,,55511,71076,69,92,0.1021,0,187,230,53,53,98,113,95260,2,1,0,1,16,0,0,0
spacious,45,peace-1,peace,0,88,union,0,6242,0,69,0.0,0,0,1,0,0,0,68,14,4,6,0,1,100,41,6,0
spacious,45,switzerland-1,switzerland,1,300,,67280,68366,63,76,0.0932,0,0,292,0,0,155,217,25076,3,3,0,1,276,240,0,0
spacious,45,hegemony-1,hegemony,1,300,,149379,149379,150,150,0.2219,0,255,63,130,130,26,45,44578,3,1,0,0,207,0,0,0
spacious,45,retaliation-1,retaliation,1,300,,277721,277721,245,245,0.3624,1,156,53,85,85,18,108,50126,1,4,0,0,463,227,6,1
spacious,45,random-1,random,1,300,,53841,98194,65,118,0.0962,0,220,222,103,103,119,80,107378,3,2,0,2,8,0,0,0
spacious,46,peace-1,peace,0,137,union,0,28069,0,97,0.0,0,0,80,0,0,35,129,2909,3,4,0,0,57,16,4,0
spacious,46,switzerland-1,switzerland,1,300,,107680,124895,101,135,0.1494,0,0,244,0,0,99,199,61805,4,5,0,2,259,143,0,0
spacious,46,hegemony-1,hegemony,1,300,,166649,166649,163,163,0.2411,0,238,0,100,100,0,62,44781,2,2,0,1,159,0,0,0
spacious,46,retaliation-1,retaliation,1,300,,320552,320552,282,282,0.4172,1,162,88,85,85,30,131,61630,3,7,0,1,339,159,4,1
spacious,46,random-1,random,1,300,,93797,107713,106,125,0.1568,0,174,162,64,64,85,126,91831,2,2,0,2,44,0,0,0
spacious,47,peace-1,peace,1,300,,119892,133565,117,118,0.1731,0,0,47,0,0,15,131,7418,3,4,0,2,411,164,0,0
spacious,47,switzerland-1,switzerland,1,300,,253992,253992,200,200,0.2959,1,0,0,0,0,0,199,0,3,5,0,0,579,375,0,0
spacious,47,hegemony-1,hegemony,1,300,,176726,176726,158,158,0.2337,0,236,170,130,130,37,64,64018,4,3,0,1,515,0,0,0
spacious,47,retaliation-1,retaliation,1,300,,228252,228252,193,193,0.2855,0,0,0,0,0,0,192,0,2,3,0,0,407,211,0,0
spacious,47,random-1,random,0,278,collapsed,0,31541,0,65,0.0,0,197,216,45,45,123,81,81041,2,1,0,1,16,0,0,0
spacious,48,peace-1,peace,0,107,union,0,14284,0,86,0.0,0,0,3,0,0,1,86,78,3,6,0,1,125,64,6,0
spacious,48,switzerland-1,switzerland,1,300,,98967,111078,92,116,0.1361,0,0,152,0,0,53,144,22333,4,5,0,1,330,270,0,0
spacious,48,hegemony-1,hegemony,1,300,,138952,138952,151,151,0.2234,0,224,20,84,84,10,76,48092,3,0,0,0,0,0,0,0
spacious,48,retaliation-1,retaliation,1,300,,270490,270548,260,260,0.3846,1,174,77,83,83,23,113,56757,3,5,0,0,305,246,6,1
spacious,48,random-1,random,1,300,,74165,96855,89,130,0.1317,0,131,277,47,47,127,168,106066,3,2,0,2,4,0,0,0
spacious,49,peace-1,peace,0,255,union,0,132571,0,110,0.0,0,0,28,0,0,13,118,9697,4,8,1,1,471,197,2,0
spacious,49,switzerland-1,switzerland,1,300,,150323,163622,137,141,0.2027,0,0,154,0,0,70,206,22161,4,6,1,1,564,467,0,0
spacious,49,hegemony-1,hegemony,1,300,,158989,158989,156,156,0.2308,0,230,56,105,105,19,69,55706,4,2,0,0,273,0,0,0
spacious,49,retaliation-1,retaliation,1,300,,340656,340656,298,298,0.4408,1,166,58,85,85,17,123,53107,4,7,0,1,385,213,2,1
spacious,49,random-1,random,1,300,,62913,127936,74,139,0.1095,0,155,255,53,53,124,144,122115,4,5,2,3,217,121,0,0
spacious,50,peace-1,peace,0,121,union,0,14393,0,83,0.0,0,0,70,0,0,35,117,1675,2,3,0,0,47,17,3,0
spacious,50,switzerland-1,switzerland,1,300,,69217,115170,65,140,0.0962,0,0,271,0,0,113,177,70654,3,4,0,2,233,194,0,0
spacious,50,hegemony-1,hegemony,1,300,,153383,153383,154,154,0.2278,0,244,43,115,115,18,56,57738,4,3,0,2,133,0,0,0
spacious,50,retaliation-1,retaliation,1,300,,292509,292509,244,244,0.3609,1,0,0,0,0,0,160,0,3,7,0,1,400,211,3,1
spacious,50,random-1,random,1,300,,199483,199483,211,211,0.3121,0,140,0,51,51,0,159,38491,2,1,0,1,7,0,0,0
spacious,51,peace-1,peace,0,98,union,0,9615,0,85,0.0,0,0,3,0,0,1,85,42,3,6,0,1,81,20,0,0
spacious,51,switzerland-1,switzerland,1,300,,252915,255312,235,248,0.3476,0,0,61,0,0,19,253,18436,2,3,0,1,238,208,0,0
spacious,51,hegemony-1,hegemony,1,300,,161575,161575,173,173,0.2559,0,186,55,76,76,18,114,40459,3,2,0,2,130,0,0,0
spacious,51,retaliation-1,retaliation,1,300,,283438,283438,268,268,0.3964,1,93,65,57,57,16,141,22731,3,5,0,2,383,218,0,1
spacious,51,random-1,random,0,159,collapsed,0,6233,0,59,0.0,0,72,167,11,11,90,87,14614,3,2,0,2,10,0,0,0
spacious,52,peace-1,peace,0,134,union,0,32833,0,98,0.0,0,0,45,0,0,18,115,2450,4,6,0,1,110,49,8,0
spacious,52,switzerland-1,switzerland,1,300,,85725,114013,80,134,0.1183,0,0,185,0,0,65,144,49640,3,5,1,2,288,207,0,0
spacious,52,hegemony-1,hegemony,1,300,,166181,166181,178,178,0.2633,0,191,0,68,68,0,109,50327,4,1,0,1,22,0,0,0
spacious,52,retaliation-1,retaliation,1,300,,289786,290454,277,278,0.4098,1,159,132,76,76,30,132,69872,3,3,0,0,211,180,8,1
spacious,52,random-1,random,1,300,,80780,96538,93,119,0.1376,0,176,164,48,48,79,123,93384,4,3,1,2,35,4,0,0
spacious,53,peace-1,peace,0,59,union,0,1610,0,57,0.0,0,0,0,0,0,0,57,0,1,3,0,0,39,9,3,0
spacious,53,switzerland-1,switzerland,1,300,,229244,231602,211,214,0.3121,0,0,163,0,0,61,271,20746,3,4,0,2,241,175,0,0
spacious,53,hegemony-1,hegemony,1,300,,190199,190199,183,183,0.2707,0,213,46,109,109,13,86,42656,3,2,0,1,92,0,0,0
spacious,53,retaliation-1,retaliation,1,300,,294486,294486,262,262,0.3876,1,186,59,106,106,10,107,45839,4,7,0,1,339,184,3,1
spacious,53,random-1,random,0,299,collapsed,0,71239,0,102,0.0,0,168,299,40,40,171,131,119031,3,2,0,2,37,0,0,0
spacious,54,peace-1,peace,0,121,union,0,25860,0,117,0.0,0,0,0,0,0,0,116,0,1,3,0,0,42,12,6,0
spacious,54,switzerland-1,switzerland,1,300,,150416,150776,149,155,0.2204,0,0,143,0,0,53,201,33588,3,4,0,2,376,209,0,0
spacious,54,hegemony-1,hegemony,1,300,,183048,183048,178,178,0.2633,0,238,85,130,130,15,62,45603,3,2,0,1,339,0,0,0
spacious,54,retaliation-1,retaliation,1,300,,345305,345305,297,297,0.4393,1,0,0,0,0,0,179,0,3,6,0,0,495,221,6,1
spacious,54,random-1,random,0,198,collapsed,0,10142,0,51,0.0,0,130,140,25,25,87,68,28849,2,1,0,1,14,0,0,0
spacious,55,peace-1,peace,0,115,union,0,4472,0,55,0.0,0,0,91,0,0,55,103,1135,3,5,0,0,89,31,4,0
spacious,55,switzerland-1,switzerland,1,300,,169834,169834,146,146,0.216,0,0,0,0,0,0,145,0,3,5,0,0,502,231,0,0
spacious,55,hegemony-1,hegemony,1,300,,51170,66774,57,79,0.0843,0,267,160,103,103,80,33,90607,3,1,0,0,213,0,0,0
spacious,55,retaliation-1,retaliation,1,300,,150583,151028,153,155,0.2263,0,203,271,101,101,90,92,103714,3,6,0,1,294,220,4,1
spacious,55,random-1,random,1,300,,208153,208153,224,224,0.3314,1,98,46,42,42,21,202,28972,2,1,0,1,16,0,0,0
spacious,56,peace-1,peace,1,300,,342757,342757,326,326,0.4822,1,0,89,0,0,22,234,17775,3,7,1,1,262,169,3,1
spacious,56,switzerland-1,switzerland,1,300,,183201,191912,168,181,0.2485,0,0,100,0,0,40,207,23295,3,5,0,1,290,207,0,0
spacious,56,hegemony-1,hegemony,0,132,collapsed,0,1551,0,30,0.0,0,102,99,27,27,55,30,4223,1,0,0,0,0,0,0,0
spacious,56,retaliation-1,retaliation,0,197,union,0,84500,0,112,0.0,0,99,102,55,55,27,84,3089,3,5,0,0,122,61,3,0
spacious,56,random-1,random,1,300,,162562,162562,174,174,0.2574,0,189,0,62,62,0,111,49356,2,3,1,2,62,5,0,0
spacious,57,peace-1,peace,1,300,,319950,322246,270,271,0.3994,1,0,85,0,0,15,174,16093,4,7,0,1,420,178,8,1
spacious,57,switzerland-1,switzerland,1,300,,211093,211093,179,185,0.2648,0,0,124,0,0,39,217,17288,4,6,0,1,345,230,0,0
spacious,57,hegemony-1,hegemony,1,300,,199348,199458,182,183,0.2692,0,205,36,95,95,9,95,45861,3,2,0,0,206,0,0,0
spacious,57,retaliation-1,retaliation,0,168,union,0,81181,0,110,0.0,0,70,33,31,31,15,93,10885,3,6,0,1,167,82,8,0
spacious,57,random-1,random,1,300,,31445,55328,43,92,0.0636,0,210,207,52,52,100,90,101059,4,3,0,3,58,0,0,0
spacious,58,peace-1,peace,1,300,,302466,302466,254,254,0.3757,1,0,74,0,0,10,147,12789,3,6,0,1,454,216,8,1
spacious,58,switzerland-1,switzerland,1,300,,197649,197649,203,203,0.3003,0,0,87,0,0,34,236,24817,3,4,0,2,317,180,0,0
spacious,58,hegemony-1,hegemony,1,300,,194759,194759,188,188,0.2781,0,232,34,130,130,11,68,39847,3,3,0,2,274,0,0,0
spacious,58,retaliation-1,retaliation,0,143,union,0,52531,0,115,0.0,0,35,7,14,14,0,101,2252,3,5,0,1,90,36,8,0
spacious,58,random-1,random,0,223,collapsed,0,18316,0,69,0.0,0,129,194,23,23,112,93,48573,4,4,0,4,41,0,0,0
spacious,59,peace-1,peace,1,300,,186795,186795,159,159,0.2352,0,0,5,0,0,2,160,469,3,4,0,1,376,174,0,0
spacious,59,switzerland-1,switzerland,1,300,,186770,186770,149,149,0.2204,0,0,10,0,0,4,152,239,4,6,0,1,668,375,0,0
spacious,59,hegemony-1,hegemony,1,300,,197730,197730,180,180,0.2663,1,212,141,135,135,44,88,75751,4,3,0,1,428,0,0,0
spacious,59,retaliation-1,retaliation,1,300,,89835,106418,95,119,0.1405,0,223,151,97,97,77,74,90478,3,4,0,2,317,201,0,0
spacious,59,random-1,random,0,170,collapsed,0,10174,0,65,0.0,0,63,191,17,17,122,105,19506,4,3,0,3,61,0,0,0
spacious,60,peace-1,peace,0,175,union,0,9799,0,55,0.0,0,0,191,0,0,116,139,6612,4,6,0,1,109,42,10,0
spacious,60,switzerland-1,switzerland,1,300,,175707,182499,148,161,0.2189,0,0,59,0,0,21,168,16811,4,6,0,1,446,171,0,0
spacious,60,hegemony-1,hegemony,1,300,,140321,140321,141,141,0.2086,0,270,68,137,137,27,30,49270,4,2,0,1,245,0,0,0
spacious,60,retaliation-1,retaliation,1,300,,259712,259712,250,250,0.3698,1,117,48,65,65,8,168,41311,3,6,0,1,266,163,10,1
spacious,60,random-1,random,1,300,,46307,104306,57,134,0.0843,0,214,235,82,82,112,86,118597,3,2,0,2,18,0,0,0
spacious,61,peace-1,peace,0,168,union,0,60641,0,101,0.0,0,0,117,0,0,51,143,11018,4,6,0,1,149,66,11,0
spacious,61,switzerland-1,switzerland,1,300,,116037,136656,106,119,0.1568,0,0,48,0,0,21,126,8755,4,6,0,2,466,252,0,0
spacious,61,hegemony-1,hegemony,1,300,,194495,194495,195,195,0.2885,0,204,30,109,109,10,95,44248,4,4,0,3,196,0,0,0
spacious,61,retaliation-1,retaliation,1,300,,325485,325485,308,308,0.4556,1,114,88,75,75,19,158,46020,3,7,0,1,326,218,11,1
spacious,61,random-1,random,0,288,collapsed,0,81084,0,117,0.0,0,204,239,67,67,150,83,117307,3,3,0,3,39,0,0,0
spacious,62,peace-1,peace,1,300,,178681,183964,151,161,0.2234,0,0,86,0,0,31,181,24094,3,3,0,0,313,134,0,0
spacious,62,switzerland-1,switzerland,1,300,,203710,203710,175,175,0.2589,1,0,0,0,0,0,174,0,2,3,0,0,333,134,0,0
spacious,62,hegemony-1,hegemony,1,300,,104913,104913,100,100,0.1479,0,244,166,105,105,62,56,59771,4,2,0,0,320,0,0,0
spacious,62,retaliation-1,retaliation,0,159,collapsed,0,4700,0,40,0.0,0,118,138,35,35,75,41,11284,2,0,0,0,0,0,0,0
spacious,62,random-1,random,1,300,,151592,152903,165,170,0.2441,0,163,135,74,74,46,136,76306,3,0,0,0,0,0,0,0
spacious,63,peace-1,peace,0,97,union,0,5608,0,64,0.0,0,0,45,0,0,26,89,789,4,6,0,1,99,14,6,0
spacious,63,switzerland-1,switzerland,1,300,,139483,139777,117,121,0.1731,0,0,33,0,0,7,123,8362,4,6,1,1,474,209,0,0
spacious,63,hegemony-1,hegemony,1,300,,171676,171676,174,174,0.2574,0,237,59,123,123,13,63,44382,3,1,0,0,196,0,0,0
spacious,63,retaliation-1,retaliation,1,300,,284071,284071,273,273,0.4038,1,150,51,83,83,4,129,40139,2,6,1,1,291,219,6,1
spacious,63,random-1,random,0,299,collapsed,0,73080,0,111,0.0,0,143,342,25,25,181,156,122210,3,5,2,3,98,6,0,0
spacious,64,peace-1,peace,1,300,,141370,145802,120,126,0.1775,0,0,59,0,0,23,142,15609,3,4,0,1,410,205,0,0
spacious,64,switzerland-1,switzerland,1,300,,103772,117385,95,125,0.1405,0,0,80,0,0,34,128,20438,2,2,0,0,234,205,0,0
spacious,64,hegemony-1,hegemony,1,300,,122434,122434,126,126,0.1864,0,208,207,95,95,62,92,79095,3,1,0,0,174,0,0,0
spacious,64,retaliation-1,retaliation,1,300,,38883,55131,51,84,0.0754,0,210,218,64,64,101,87,92464,2,1,0,1,12,0,0,0
spacious,64,random-1,random,1,300,,193433,193433,208,208,0.3077,1,154,8,65,65,4,146,38773,4,2,0,2,14,0,0,0
spacious,65,peace-1,peace,0,112,union,0,12846,0,80,0.0,0,0,37,0,0,22,96,1076,4,6,0,1,105,40,9,0
spacious,65,switzerland-1,switzerland,1,300,,256947,256947,218,218,0.3225,0,0,69,0,0,26,243,7911,3,4,0,1,315,212,0,0
spacious,65,hegemony-1,hegemony,1,300,,203981,203981,189,189,0.2796,0,220,36,120,120,12,80,42438,4,3,0,1,161,0,0,0
spacious,65,retaliation-1,retaliation,1,300,,277359,277359,249,249,0.3683,1,174,117,93,93,33,113,60975,3,6,0,2,362,206,9,1
spacious,65,random-1,random,0,300,conquered,0,77048,0,118,0.0,0,181,316,58,58,178,119,129126,4,3,0,3,45,0,0,0
spacious,66,peace-1,peace,1,300,,328216,328919,279,279,0.4127,1,0,25,0,0,4,157,7201,4,7,1,1,497,112,2,1
spacious,66,switzerland-1,switzerland,1,300,,182928,182928,174,174,0.2574,0,0,168,0,0,97,270,12766,4,4,0,1,418,246,0,0
spacious,66,hegemony-1,hegemony,1,300,,168789,168789,170,170,0.2515,0,255,91,145,145,20,44,50864,4,1,0,0,195,0,0,0
spacious,66,retaliation-1,retaliation,0,225,union,0,128051,0,125,0.0,0,143,65,64,64,14,74,29573,4,6,0,1,249,184,2,0
spacious,66,random-1,random,1,300,,34081,67066,44,91,0.0651,0,182,231,39,39,113,117,99812,4,4,1,3,93,22,0,0
spacious,67,peace-1,peace,1,300,,68915,80805,63,82,0.0932,0,0,48,0,0,21,83,11977,2,2,0,0,261,232,0,0
spacious,67,switzerland-1,switzerland,1,300,,188096,188096,149,149,0.2204,0,0,61,0,0,26,174,18050,4,6,0,1,626,387,0,0
spacious,67,hegemony-1,hegemony,1,300,,84197,85190,90,90,0.1331,0,225,197,91,91,77,75,75787,3,1,0,0,168,0,0,0
spacious,67,retaliation-1,retaliation,1,300,,34061,50936,44,72,0.0651,0,222,269,82,82,115,76,94100,3,2,0,0,184,155,0,0
spacious,67,random-1,random,1,300,,191290,191290,205,205,0.3033,1,162,34,77,77,11,138,46231,4,1,0,1,13,0,0,0
spacious,68,peace-1,peace,1,300,,213244,220199,184,196,0.2722,0,0,162,0,0,71,183,37996,4,8,0,2,401,182,5,1
spacious,68,switzerland-1,switzerland,1,300,,284835,284835,268,270,0.3964,1,0,26,0,0,9,276,7554,3,5,0,1,275,206,0,0
spacious,68,hegemony-1,hegemony,1,300,,31439,31439,29,39,0.0429,0,142,143,45,45,72,55,20151,2,2,0,1,154,0,0,0
spacious,68,retaliation-1,retaliation,0,187,union,0,47745,0,71,0.0,0,143,142,72,72,45,43,15609,3,5,0,0,119,60,5,0
spacious,68,random-1,random,1,300,,181073,181073,193,193,0.2855,0,188,0,80,80,0,112,45545,2,2,0,2,17,0,0,0
spacious,69,peace-1,peace,1,300,,119511,119511,144,144,0.213,0,0,192,0,0,79,222,43259,2,2,0,2,142,0,0,0
spacious,69,switzerland-1,switzerland,1,300,,126521,128594,119,119,0.176,0,0,12,0,0,5,123,4229,2,3,1,1,281,4,0,0
spacious,69,hegemony-1,hegemony,1,300,,112759,112759,114,114,0.1686,0,261,127,115,115,41,39,52930,4,2,0,1,372,0,0,0
spacious,69,retaliation-1,retaliation,0,126,collapsed,0,1539,0,32,0.0,0,93,93,25,25,56,33,4025,1,0,0,0,0,0,0,0
spacious,69,random-1,random,1,300,,187180,187180,200,200,0.2959,1,141,71,64,64,23,158,41234,3,3,1,2,51,4,0,0
spacious,70,peace-1,peace,0,136,union,0,45002,0,133,0.0,0,0,0,0,0,0,132,0,1,3,0,0,40,10,5,0
spacious,70,switzerland-1,switzerland,1,300,,168265,170404,141,144,0.2086,0,0,36,0,0,7,147,7290,3,4,0,1,408,194,0,0
spacious,70,hegemony-1,hegemony,1,300,,168038,168038,157,157,0.2322,0,240,147,132,132,36,60,63345,3,2,0,0,291,0,0,0
spacious,70,retaliation-1,retaliation,1,300,,404082,404082,338,338,0.5,1,0,0,0,0,0,204,0,3,6,0,0,377,204,5,1
spacious,70,random-1,random,1,300,,19346,50842,29,77,0.0429,0,183,240,43,43,132,117,94691,2,1,0,1,8,0,0,0
spacious,71,peace-1,peace,1,300,,347758,347758,292,292,0.432,1,0,11,0,0,1,160,1057,4,7,0,1,413,173,2,1
spacious,71,switzerland-1,switzerland,1,300,,132645,150389,123,159,0.182,0,0,212,0,0,93,215,38650,2,2,0,0,190,161,0,0
spacious,71,hegemony-1,hegemony,1,300,,181667,181667,177,177,0.2618,0,249,11,125,125,0,51,40537,4,2,0,0,224,0,0,0
spacious,71,retaliation-1,retaliation,0,206,union,0,127833,0,132,0.0,0,134,36,82,82,8,57,4035,3,5,0,1,101,12,2,0
spacious,71,random-1,random,0,168,collapsed,0,5894,0,49,0.0,0,58,171,9,9,114,109,12074,3,2,0,2,12,0,0,0
spacious,72,peace-1,peace,1,300,,231189,231189,196,196,0.2899,0,0,60,0,0,20,191,12682,3,7,0,2,345,151,3,1
spacious,72,switzerland-1,switzerland,1,300,,262844,262844,226,229,0.3343,1,0,91,0,0,31,256,22210,3,5,0,2,271,144,0,0
spacious,72,hegemony-1,hegemony,1,300,,131677,131677,123,123,0.182,0,241,106,95,95,32,59,52636,4,4,0,2,171,0,0,0
spacious,72,retaliation-1,retaliation,0,130,union,0,4982,0,45,0.0,0,80,96,20,20,44,47,5763,4,5,0,1,73,7,3,0
spacious,72,random-1,random,1,300,,116436,121971,129,136,0.1908,0,184,152,67,67,55,116,82653,4,3,0,3,48,0,0,0
spacious,73,peace-1,peace,0,128,union,0,26671,0,106,0.0,0,0,36,0,0,14,119,1111,2,4,0,1,49,12,4,0
spacious,73,switzerland-1,switzerland,1,300,,119681,150171,112,164,0.1657,0,0,217,0,0,87,198,56523,3,4,0,2,134,94,0,0
spacious,73,hegemony-1,hegemony,1,300,,172913,172913,176,176,0.2604,0,186,20,68,68,7,114,46463,3,2,0,1,23,0,0,0
spacious,73,retaliation-1,retaliation,1,300,,319286,319286,290,290,0.429,1,180,129,106,106,34,111,60619,3,6,0,0,184,106,4,1
